fecha,hora,milisegundos,emocion,confianza_emocion,genero,confianza_genero,carga_cognitiva,nivel_ensenanza,grado,materia,temperatura
2025-08-25,23:31:57,Hombre,0.00016246621089521796,1.680718183517456,4.247888088226318,94.04447937011719,2.1607650069199735e-07,0.02674923837184906,5.95077516152287e-08,basica,3-basico,quimica,23.2
2025-08-25,23:31:58,Hombre,0.00016050683916546404,3.3922483921051025,8.126072883605957,88.45208740234375,1.01901676430316e-07,0.029431099072098732,6.043362077434722e-08,basica,3-basico,quimica,23.2
2025-08-25,23:31:59,Hombre,0.0001693643571343273,12.454705238342285,23.167129516601562,63.98163986206055,4.4277629740463453e-07,0.3963586091995239,9.1753867081934e-07,basica,3-basico,quimica,23.2
2025-08-25,23:32:00,Hombre,0.001341064809821546,4.381950855255127,12.30341911315918,83.0208740234375,1.2000099331999081e-06,0.29241490364074707,2.385740117460955e-06,basica,3-basico,quimica,23.2
2025-08-25,23:32:01,Hombre,0.00032881295192055404,22.973777770996094,17.202831268310547,59.599449157714844,9.330274508556613e-08,0.2236156016588211,7.396275805149344e-07,basica,3-basico,quimica,23.2
2025-08-25,23:32:01,Hombre,0.0004883311921730638,8.067919731140137,6.97633171081543,84.91842651367188,7.97442183397834e-08,0.03683660924434662,4.4678557742372504e-08,basica,3-basico,quimica,23.2
2025-08-25,23:32:02,Hombre,0.0001381378824589774,10.654999732971191,12.731468200683594,76.57542419433594,2.8165347387698603e-08,0.03796643018722534,7.178486072234591e-08,basica,3-basico,quimica,23.2
2025-08-25,23:32:03,Hombre,0.00014486217696685344,2.5290191173553467,0.8404593467712402,96.61911010742188,3.814509597077631e-08,0.011273283511400223,9.68050972716128e-09,basica,3-basico,quimica,23.2
2025-08-25,23:32:04,Hombre,0.0008809160208329558,1.6923407316207886,0.4524267613887787,97.83544158935547,1.8491958542199427e-07,0.018910283222794533,2.2442277369805197e-08,basica,3-basico,quimica,23.2
2025-08-25,23:32:05,Hombre,0.00044275392428971827,6.990546703338623,6.00814962387085,86.97431945800781,1.6492006693624717e-07,0.02654227986931801,9.788556809553484e-08,basica,3-basico,quimica,23.2
2025-08-25,23:32:06,Hombre,0.02010442689061165,11.766304969787598,62.056739807128906,25.41518783569336,0.00016643643903080374,0.7408013343811035,0.0006954470300115645,basica,3-basico,quimica,23.2
2025-08-25,23:32:10,Hombre,0.05027458444237709,33.559715270996094,15.18728256225586,47.4719123840332,0.00031107000540941954,3.730431079864502,6.944618507986888e-05,basica,3-basico,quimica,23.2
2025-08-25,23:32:29,Hombre,30.00440216064453,0.9992783069610596,0.0057104891166090965,66.71758270263672,0.0001474365417379886,2.2716565132141113,0.0012271561427041888,basica,3-basico,quimica,23.2
2025-08-25,23:32:31,Hombre,97.37594604492188,0.12168841809034348,0.00010887359530897811,2.4682300090789795,8.466350118396804e-05,0.033909741789102554,2.491420309524983e-05,basica,3-basico,quimica,23.2
2025-08-25,23:32:33,Hombre,95.90082550048828,0.022983545437455177,0.0007713916129432619,4.030097961425781,5.69670919503551e-05,0.04514163359999657,0.00011687282676575705,basica,3-basico,quimica,23.2
2025-08-25,23:32:34,Hombre,96.76564025878906,0.01509358361363411,1.3720225979341194e-05,3.1649560928344727,0.0002185608318541199,0.0540601909160614,1.0874055988097098e-05,basica,3-basico,quimica,23.2
2025-08-25,23:32:36,Hombre,95.0769271850586,0.30789780616760254,0.0005227819783613086,3.991485834121704,0.0006767468876205385,0.6218715906143188,0.0006102585466578603,basica,3-basico,quimica,23.2
2025-08-25,23:32:37,Hombre,99.51374053955078,0.0018102792091667652,1.0546991688897833e-06,0.4832441508769989,0.00037198455538600683,0.0008357958868145943,7.160281256801682e-08,basica,3-basico,quimica,23.2
2025-08-25,23:32:38,Hombre,4.649784841603832e-06,0.0016488614492118359,5.7746357924770564e-05,99.9982681274414,2.959458470286336e-06,1.8910815924755298e-05,1.998339211120581e-12,basica,3-basico,quimica,23.2
2025-08-25,23:32:39,Hombre,6.699633559037466e-07,0.0517725944519043,0.0014994109515100718,99.9458236694336,4.328516752138967e-06,0.0009010061039589345,1.1113061582079808e-08,basica,3-basico,quimica,23.2
2025-08-25,23:32:40,Hombre,9.242299370271212e-07,0.11405676603317261,0.0056176139041781425,99.87879180908203,1.7147651760751614e-06,0.0015295566990971565,1.8988234984362862e-08,basica,3-basico,quimica,23.2
2025-08-25,23:32:42,Hombre,4.5997160214028554e-07,0.018891742452979088,0.0008839871734380722,99.98017120361328,3.8377052646865195e-07,5.499666076502763e-05,8.139827145647871e-10,basica,3-basico,quimica,23.2
2025-08-25,23:32:43,Hombre,4.6725381253054366e-06,0.062692791223526,0.0030004559084773064,99.93350219726562,5.582396170211723e-06,0.0007949672872200608,3.551809513169246e-08,basica,3-basico,quimica,23.2
2025-08-25,23:32:44,Hombre,8.64800711042335e-07,1.0103743076324463,0.07366646826267242,98.8900375366211,1.7061553307939903e-06,0.025868091732263565,5.2007559133926407e-05,basica,3-basico,quimica,23.2
2025-08-25,23:32:45,Hombre,0.0006133554852567613,0.5387485027313232,0.11475271731615067,99.33196258544922,2.111201138177421e-05,0.013897843658924103,1.1168365745106712e-05,basica,3-basico,quimica,23.2
2025-08-25,23:32:46,Hombre,99.94931030273438,1.0595640560495667e-06,9.258446787008268e-10,0.050682567059993744,1.0031736564997118e-05,2.611588456602476e-07,2.067070689962258e-12,basica,3-basico,quimica,23.2
2025-08-25,23:32:47,Hombre,99.88740539550781,2.9027457912889076e-06,3.852945074100944e-09,0.11259503662586212,6.939723334653536e-06,8.610173267697974e-07,4.0376080950865756e-11,basica,3-basico,quimica,23.2
2025-08-25,23:32:48,Hombre,99.4983901977539,2.2263466235017404e-05,2.0605897077530244e-07,0.5015102624893188,6.035837213858031e-05,1.7008194845402613e-05,4.514725926441088e-09,basica,3-basico,quimica,23.2
2025-08-25,23:32:50,Hombre,0.001303211785852909,0.01968706212937832,0.0003454415709711611,99.97616577148438,0.00019554659957066178,0.00230754679068923,1.808313321305377e-08,basica,3-basico,quimica,23.2
2025-08-25,23:32:51,Hombre,0.00045318593038246036,0.4726250469684601,0.03461300954222679,99.44841766357422,0.0001146183130913414,0.04374941438436508,1.709906428004615e-05,basica,3-basico,quimica,23.2
2025-08-25,23:32:52,Hombre,1.8192887409895775e-06,0.025342607870697975,0.0011740350164473057,99.97330474853516,1.9771939605561784e-06,0.00017625672626309097,4.2033079239445215e-08,basica,3-basico,quimica,23.2
2025-08-25,23:32:53,Hombre,6.055992685105593e-07,0.05939400941133499,0.0021994267590343952,99.93505859375,3.7180242884460313e-07,0.003346705576404929,7.721609129873741e-09,basica,3-basico,quimica,23.2
2025-08-25,23:32:54,Hombre,1.311540586357296e-06,0.05498012155294418,0.002137028845027089,99.94055938720703,7.967437340994366e-07,0.002314554527401924,2.1595054633394284e-09,basica,3-basico,quimica,23.2
2025-08-25,23:32:55,Hombre,0.00010666236630640924,0.027435947209596634,0.002417320618405938,99.96752166748047,7.722113514319062e-05,0.0024328783620148897,8.573954879409484e-09,basica,3-basico,quimica,23.2
2025-08-25,23:32:57,Hombre,5.818366844323464e-05,0.0034392462112009525,0.00012276800407562405,99.99624633789062,5.936641173320822e-06,0.00012867462646681815,1.1512193975882212e-10,basica,3-basico,quimica,23.2
2025-08-25,23:32:58,Hombre,99.07757568359375,0.0016811528475955129,4.318485025578411e-06,0.9182461500167847,0.0010670569026842713,0.0014228681102395058,3.2763543345026847e-07,basica,3-basico,quimica,23.2
2025-08-25,23:32:59,Hombre,2.082993268966675,0.11232125014066696,0.0002931171911768615,97.79854583740234,0.0010594463674351573,0.00478066923096776,2.664179419298307e-07,basica,3-basico,quimica,23.2
2025-08-25,23:33:00,Hombre,0.050363797694444656,0.04116680473089218,0.0007619725656695664,99.90589141845703,0.0004029018455184996,0.0014161033323034644,1.773328683896125e-08,basica,3-basico,quimica,23.2
2025-08-25,23:33:01,Hombre,0.030842654407024384,0.03640042990446091,0.0003720891254488379,99.93225860595703,4.1497129132039845e-05,8.595782128395513e-05,1.1243646902414639e-08,basica,3-basico,quimica,23.2
